ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status
1005,0.0241935483870967,0,0.5,0.0040261284740807,0.04,0.0144927536231884,0.0823045267489712,0.0454545454545454,0.0357142857142857,0.6782608695652174,0,1,0,0,0,1,0,0,0,0,0,1
6295,0.0080645161290322,1,0.5,0.0129129739518844,0.016,0.2753623188405797,0.6762688614540466,0.1515151515151515,0.0714285714285714,0.5608695652173913,0,1,0,0,0,1,0,0,0,0,0,1
7229,0.0403225806451612,1,0.25,0.0034114831484855,0.016,0.1403478260869565,0.284636488340192,0.2424242424242424,0.0357142857142857,0.5956521739130435,1,0,0,0,1,0,0,0,1,0,0,0
13822,0.0161290322580645,1,0.0,0.0091028958817789,0.008,0.1594202898550724,0.406721536351166,0.1212121212121212,0.0714285714285714,0.3369565217391304,1,1,0,0,0,0,1,0,0,0,0,0
6137,0.0483870967741935,1,0.5,0.0078492752301409,0.024,0.1014492753623188,0.3134430727023319,0.0909090909090909,0.0357142857142857,0.45,0,0,0,0,1,0,0,0,0,1,0,1
1446,0.1532258064516129,1,0.0,0.0171235933436455,0.144,0.4074492753623188,0.5624142661179697,0.1666666666666666,0.4642857142857143,0.4913043478260869,0,1,0,0,0,0,0,0,0,0,1,1
2546,0.0241935483870967,1,0.0,0.0077156687705397,0.0,0.7101449275362319,0.5349794238683128,0.5909090909090909,0.0,0.6630434782608695,0,0,0,0,1,0,0,0,0,1,0,1
6003,0.0161290322580645,0,0.25,0.0040479559601966,0.008,0.3674202898550724,0.5699588477366255,0.5303030303030303,0.0357142857142857,0.258695652173913,0,0,0,0,1,1,0,0,0,0,0,1
906,0.064516129032258,1,0.5,0.005695722619087,0.032,0.1739130434782608,0.3861454046639232,0.1969696969696969,0.1428571428571428,0.6108695652173913,1,0,0,0,1,0,0,0,0,0,1,0
3248,0.0403225806451612,0,0.0,0.0082178399797796,0.008,0.5144927536231884,0.8326474622770919,0.4090909090909091,0.0,0.4434782608695652,0,0,0,0,1,0,0,0,0,0,1,1
27183,0.0403225806451612,0,0.25,0.0057122670193914,0.008,0.0898550724637681,0.1419753086419753,0.106060606060606,0.0714285714285714,0.4565217391304347,1,0,0,0,1,0,0,0,1,0,0,0
25588,0.0725806451612903,0,0.25,0.0138749126552983,0.048,0.3333333333333333,0.1282578875171467,0.1666666666666666,0.1071428571428571,0.6978260869565217,1,0,0,0,1,0,0,0,0,1,0,0
13733,0.0483870967741935,1,0.25,0.0089302223928875,0.032,0.3333333333333333,0.0823045267489712,0.2575757575757575,0.0714285714285714,0.3804347826086957,1,1,0,0,0,0,1,0,0,0,0,0
3987,0.0161290322580645,0,0.0,0.0080658817484122,0.0,0.4492753623188406,0.1433470507544581,0.3636363636363636,0.0,0.5978260869565217,0,1,0,0,0,0,0,1,0,0,0,1
13023,0.0483870967741935,1,0.5,0.0080444713480182,0.032,0.2753623188405797,0.2373113854595336,0.2272727272727272,0.0714285714285714,0.5695652173913044,1,1,0,0,0,0,1,0,0,0,0,0
27368,0.0403225806451612,1,0.5,0.0065681269208535,0.032,0.1246376811594203,0.2764060356652948,0.1363636363636363,0.0714285714285714,0.4913043478260869,1,0,0,0,1,0,0,0,0,1,0,0
3813,0.032258064516129,1,0.75,0.0094290569163517,0.032,0.5652173913043478,0.3909465020576131,0.3939393939393939,0.0,0.4130434782608695,0,0,0,0,1,0,0,0,0,0,1,1
24962,0.0483870967741935,1,0.0,0.0133299206452705,0.008,0.213159420289855,0.4375857338820302,0.1212121212121212,0.0714285714285714,0.5521739130434783,1,1,0,0,0,0,1,0,0,0,0,0
5562,0.0241935483870967,1,0.25,0.0063828018317292,0.0,0.3333333333333333,0.7256515775034293,0.3333333333333333,0.0,0.5021739130434782,0,0,0,0,1,0,0,0,0,0,1,1
30044,0.0403225806451612,1,0.5,0.0076661745982004,0.016,0.1594202898550724,0.4636488340192043,0.1515151515151515,0.0714285714285714,0.3826086956521739,1,0,0,0,1,1,0,0,0,0,0,0
11525,0.0403225806451612,1,0.5,0.0113548807232155,0.032,0.4492753623188406,0.3422496570644719,0.2727272727272727,0.0357142857142857,0.6152173913043478,1,0,0,0,1,0,0,0,0,1,0,0
2262,0.0483870967741935,1,0.0,0.0089544133647612,0.064,0.5942028985507246,0.7565157750342935,0.4393939393939393,0.0,0.6260869565217392,0,1,0,0,0,0,0,0,0,0,1,1
4601,0.0080645161290322,1,0.5,0.0063823847460073,0.0,0.1884057971014492,0.4142661179698217,0.1969696969696969,0.0,0.5891304347826087,0,0,0,0,1,0,1,0,0,0,0,1
4278,0.0725806451612903,1,0.75,0.0036849523535174,0.08,0.1304347826086956,0.752400548696845,0.2121212121212121,0.2142857142857142,0.6,0,0,0,0,1,0,0,0,0,0,1,1
3749,0.0887096774193548,1,0.0,0.0030361059987214,0.088,0.1130434782608695,0.6995884773662551,0.2272727272727272,0.1428571428571428,0.5195652173913043,0,0,0,0,1,0,0,0,0,1,0,1
359,0.0161290322580645,1,0.0,0.0022785392990679,0.0,0.2101449275362318,0.6454046639231824,0.4848484848484848,0.0714285714285714,0.6434782608695652,0,0,0,0,1,0,0,0,1,0,0,1
7711,0.0241935483870967,1,0.5,0.0030639117135188,0.024,0.1666666666666666,0.4876543209876542,0.3181818181818182,0.0357142857142857,0.4956521739130435,1,0,0,0,1,0,1,0,0,0,0,0
9682,0.0241935483870967,0,0.75,0.0170877239715569,0.016,0.1159420289855072,0.1179698216735253,0.0454545454545454,0.0357142857142857,0.3826086956521739,1,1,0,0,0,1,0,0,0,0,0,0
134,0.064516129032258,1,0.5,0.0130706323547853,0.048,0.7101449275362319,0.6995884773662551,0.3787878787878788,0.1071428571428571,0.55,1,0,0,1,0,0,0,0,0,0,1,0
307,0.0806451612903225,1,0.75,0.0030009317695028,0.072,0.274463768115942,0.3326474622770918,0.5151515151515151,0.2142857142857142,0.6456521739130435,0,0,0,0,1,0,0,0,1,0,0,1
1909,0.1129032258064516,1,0.5,0.0045996213417758,0.104,0.1014492753623188,0.7565157750342935,0.1515151515151515,0.1071428571428571,0.6652173913043479,0,0,0,0,1,0,1,0,0,0,0,1
12166,0.0403225806451612,0,0.5,0.0045718156269785,0.016,0.144927536231884,0.3834019204389575,0.1969696969696969,0.0714285714285714,0.6369565217391304,1,0,0,0,1,0,0,0,1,0,0,0
6608,0.0725806451612903,0,0.0,0.0022205643837155,0.048,0.0802898550724637,0.4705075445816186,0.2121212121212121,0.1428571428571428,0.591304347826087,0,0,0,0,1,0,0,0,0,0,1,1
4485,0.0241935483870967,1,0.5,0.0190445511504197,0.0,0.1304347826086956,0.2386831275720164,0.0454545454545454,0.0714285714285714,0.4782608695652174,1,1,0,0,0,0,0,0,0,0,1,0
214,0.0564516129032258,0,0.75,0.0088294266767471,0.056,0.0666666666666666,0.4986282578875171,0.0606060606060606,0.2857142857142857,0.6478260869565218,0,0,0,0,1,0,0,1,0,0,0,1
21855,0.0483870967741935,1,0.25,0.0127190290911729,0.024,0.1884057971014492,0.4801097393689986,0.106060606060606,0.0357142857142857,0.6065217391304348,1,1,0,0,0,0,0,0,0,0,1,0
4480,0.0161290322580645,1,0.0,0.0065576997778045,0.0,0.1992753623188405,0.2674897119341564,0.1969696969696969,0.0714285714285714,0.4782608695652174,1,1,0,0,0,0,1,0,0,0,0,0
5631,0.0564516129032258,0,1.0,0.0110897532326228,0.04,0.245391304347826,0.3813443072702332,0.1515151515151515,0.0714285714285714,0.6239130434782608,1,1,0,0,0,1,0,0,0,0,0,0
18067,0.064516129032258,0,0.0,0.0165656716762369,0.056,0.6811594202898551,0.3834019204389575,0.2878787878787878,0.1428571428571428,0.458695652173913,1,1,0,0,0,1,0,0,0,0,0,0
22507,0.032258064516129,1,0.5,0.0030138614268836,0.008,0.0550724637681159,0.1419753086419753,0.1212121212121212,0.0,0.4630434782608695,1,0,0,1,0,0,1,0,0,0,0,0
14221,0.1129032258064516,1,0.25,0.0028281192520373,0.112,0.1884057971014492,0.0891632373113854,0.3787878787878788,0.3571428571428571,0.5804347826086956,1,0,0,1,0,0,1,0,0,0,0,0
6261,0.0241935483870967,1,0.25,0.0190246700643396,0.0,0.391304347826087,0.2414266117969821,0.1515151515151515,0.0357142857142857,0.3413043478260869,1,1,0,0,0,0,0,0,0,0,1,0
6006,0.0403225806451612,0,0.25,0.0038585990424267,0.008,0.0579710144927536,0.5089163237311385,0.106060606060606,0.0714285714285714,0.5717391304347826,0,0,0,0,1,0,0,0,1,0,0,1
1672,0.0241935483870967,0,0.25,0.0088537566771948,0.016,0.0898550724637681,0.1433470507544581,0.0757575757575757,0.0,0.6239130434782608,1,1,0,0,0,0,0,0,0,1,0,0
1438,0.0483870967741935,1,0.25,0.0096837572638954,0.04,0.2463768115942029,0.906721536351166,0.1818181818181818,0.0714285714285714,0.4543478260869565,0,1,0,0,0,1,0,0,0,0,0,1
4085,0.0967741935483871,1,0.5,0.0090279594804001,0.072,0.2753623188405797,0.5891632373113854,0.2121212121212121,0.25,0.5782608695652174,0,0,0,0,1,0,0,0,1,0,0,1
2502,0.0161290322580645,0,0.25,0.0037586374977303,0.0,0.2318840579710145,0.1550068587105624,0.3636363636363636,0.0714285714285714,0.5130434782608696,1,1,0,0,0,1,0,0,0,0,0,0
3162,0.0564516129032258,0,0.5,0.0038602673853146,0.048,0.2753623188405797,0.4986282578875171,0.4242424242424242,0.2857142857142857,0.308695652173913,0,0,0,0,1,0,0,0,0,1,0,1
878,0.0725806451612903,1,0.25,0.0049077086617304,0.072,0.3101449275362319,0.3134430727023319,0.3939393939393939,0.2857142857142857,0.6021739130434782,0,0,0,0,1,0,0,0,1,0,0,1
5121,0.0806451612903225,0,0.5,0.0040159793881797,0.048,0.2753623188405797,0.3834019204389575,0.4090909090909091,0.1785714285714285,0.5673913043478261,0,0,0,0,1,0,0,0,0,0,1,1
13862,0.0725806451612903,1,0.25,0.0117516682733735,0.08,0.0579710144927536,0.4931412894375857,0.0454545454545454,0.2857142857142857,0.5456521739130434,1,0,0,0,1,0,1,0,0,0,0,0
3323,0.0080645161290322,1,0.25,0.0020146630656412,0.0,0.0577681159420289,0.4238683127572016,0.1666666666666666,0.0357142857142857,0.5152173913043478,1,0,0,0,1,0,0,0,1,0,0,0
5802,0.032258064516129,1,0.25,0.0095946399479699,0.0,0.0532463768115942,0.4142661179698217,0.0454545454545454,0.0714285714285714,0.4391304347826087,0,1,0,0,0,0,0,1,0,0,0,1
3763,0.0241935483870967,1,0.5,0.0053984795279034,0.0,0.3623188405797101,0.3834019204389575,0.4242424242424242,0.0714285714285714,0.5956521739130435,0,0,0,0,1,0,1,0,0,0,0,1
628,0.032258064516129,1,0.25,0.0055476571877911,0.0,0.5652173913043478,0.6392318244170097,0.6363636363636364,0.0,0.5978260869565217,0,0,0,0,1,0,0,0,1,0,0,1
4172,0.0403225806451612,0,0.5,0.0047312814013412,0.016,0.263768115942029,0.625514403292181,0.3484848484848485,0.0,0.6413043478260869,0,0,0,0,1,0,0,0,0,1,0,1
27093,0.0725806451612903,1,0.25,0.0026411258200252,0.08,0.0550724637681159,0.3655692729766804,0.1363636363636363,0.1785714285714285,0.3934782608695652,1,0,0,1,0,0,0,0,0,1,0,0
3782,0.1209677419354838,1,0.0,0.0076418445977527,0.096,0.2463768115942029,0.3834019204389575,0.2121212121212121,0.25,0.5239130434782608,1,0,0,0,1,0,0,0,0,0,1,0
10412,0.032258064516129,1,0.0,0.0132385788721612,0.0,0.217391304347826,0.3834019204389575,0.1212121212121212,0.0714285714285714,0.5391304347826087,1,1,0,0,0,0,0,0,0,1,0,0
11254,0.0241935483870967,1,0.5,0.0111886025487274,0.0,0.3104057971014493,0.3861454046639232,0.1969696969696969,0.0357142857142857,0.4717391304347826,1,1,0,0,0,0,0,0,0,1,0,0
5833,0.0080645161290322,0,0.25,0.0099234425254484,0.008,0.217391304347826,0.5089163237311385,0.1515151515151515,0.0,0.4152173913043478,1,0,0,0,1,0,1,0,0,0,0,0
5982,0.0161290322580645,1,0.5,0.0063081434874984,0.008,0.2753623188405797,0.654320987654321,0.2878787878787878,0.0,0.4652173913043478,0,1,0,0,0,1,0,0,0,0,0,1
448,0.0241935483870967,0,0.75,0.0075428562530742,0.0,0.4785507246376811,0.2181069958847736,0.4090909090909091,0.0714285714285714,0.5934782608695652,0,0,0,0,1,0,0,1,0,0,0,1
4964,0.0887096774193548,1,0.25,0.0043096077364396,0.08,0.072463768115942,0.3834019204389575,0.1212121212121212,0.2857142857142857,0.6782608695652174,0,0,0,0,1,0,0,0,0,1,0,1
4925,0.032258064516129,1,0.75,0.0047718777449454,0.0,0.1304347826086956,0.7592592592592592,0.1818181818181818,0.0357142857142857,0.6347826086956522,0,0,0,0,1,1,0,0,0,0,0,1
6358,0.1290322580645161,1,0.25,0.0102454327028016,0.096,0.6445217391304348,0.443758573388203,0.4242424242424242,0.2142857142857142,0.6021739130434782,0,0,0,0,1,0,1,0,0,0,0,1
6911,0.0241935483870967,1,0.25,0.0042028337916178,0.0,0.1884057971014492,0.3834019204389575,0.2727272727272727,0.0357142857142857,0.4804347826086956,0,0,0,0,1,0,0,1,0,0,0,1
9177,0.0483870967741935,0,0.0,0.007053614701215,0.048,0.1159420289855072,0.0089163237311385,0.1212121212121212,0.0357142857142857,0.5043478260869565,1,1,0,0,0,1,0,0,0,0,0,0
22387,0.032258064516129,1,0.5,0.0082177009512056,0.0,0.4202898550724637,0.4444444444444445,0.3333333333333333,0.0357142857142857,0.3630434782608696,1,1,0,0,0,0,0,0,0,1,0,0
1,0.0241935483870967,1,0.75,0.0050226852924174,0.008,0.3036811594202898,0.52400548696845,0.3787878787878788,0.0714285714285714,0.5826086956521739,0,0,0,0,1,0,0,1,0,0,0,1
14647,0.0161290322580645,1,0.0,0.0040569928175058,0.0,0.1014492753623188,0.3834019204389575,0.1666666666666666,0.0714285714285714,0.2195652173913043,1,0,0,0,1,0,0,0,0,1,0,0
21860,0.0725806451612903,1,0.5,0.0108738418572215,0.048,0.1014492753623188,0.1179698216735253,0.0757575757575757,0.1071428571428571,0.508695652173913,1,1,0,0,0,0,0,0,0,0,1,0
6268,0.0564516129032258,1,0.5,0.007304561277261,0.048,0.2289855072463768,0.3834019204389575,0.2121212121212121,0.1428571428571428,0.5717391304347826,0,0,0,0,1,1,0,0,0,0,0,1
22269,0.0161290322580645,1,0.0,0.0077326302565661,0.0,0.0869565217391304,0.2880658436213991,0.0909090909090909,0.0,0.5869565217391305,1,0,0,0,1,0,0,0,0,1,0,0
11543,0.0564516129032258,1,0.25,0.004253579221123,0.04,0.0869565217391304,0.4314128943758574,0.1363636363636363,0.2142857142857142,0.55,1,0,0,0,1,0,0,0,1,0,0,0
4010,0.0967741935483871,0,0.25,0.0020178607228429,0.08,0.072463768115942,0.041838134430727,0.1969696969696969,0.1785714285714285,0.6173913043478261,0,0,0,0,1,1,0,0,0,0,0,1
4468,0.064516129032258,1,0.75,0.0096997455499038,0.032,0.1304347826086956,0.5336076817558298,0.0909090909090909,0.1785714285714285,0.5782608695652174,1,1,0,0,0,0,0,0,0,0,1,0
23495,0.0483870967741935,0,0.5,0.0079393657460843,0.032,0.3623188405797101,0.1700960219478738,0.303030303030303,0.0357142857142857,0.5891304347826087,1,0,0,1,0,0,0,0,0,0,1,0
4205,0.0887096774193548,1,0.25,0.0240016149559154,0.048,0.5652173913043478,0.522633744855967,0.1666666666666666,0.2142857142857142,0.3521739130434783,0,0,0,0,1,0,0,1,0,0,0,1
14728,0.0241935483870967,0,0.0,0.0098782582389028,0.032,0.1390144927536231,0.102880658436214,0.106060606060606,0.0714285714285714,0.3326086956521739,1,1,0,0,0,1,0,0,0,0,0,0
3422,0.0887096774193548,0,0.25,0.0085256492425862,0.096,0.2028985507246377,0.4876543209876542,0.1666666666666666,0.25,0.4913043478260869,1,0,0,0,1,0,1,0,0,0,0,0
2144,0.0403225806451612,1,0.0,0.0035591314940594,0.024,0.1304347826086956,0.1700960219478738,0.2272727272727272,0.0357142857142857,0.3326086956521739,0,0,0,0,1,0,1,0,0,0,0,1
299,0.0483870967741935,0,0.0,0.0075257557384739,0.016,0.3623188405797101,0.6803840877914952,0.3181818181818182,0.0,0.408695652173913,0,1,0,0,0,0,0,0,1,0,0,1
2315,0.0403225806451612,0,0.25,0.0096866768639491,0.024,0.4202898550724637,0.6241426611796982,0.2878787878787878,0.0714285714285714,0.5043478260869565,0,1,0,0,0,1,0,0,0,0,0,1
10879,0.1612903225806451,1,0.5,0.0030422232559769,0.144,0.0666666666666666,0.1687242798353909,0.1363636363636363,0.4285714285714285,0.5130434782608696,1,0,0,0,1,0,0,0,1,0,0,0
31037,0.0241935483870967,1,0.0,0.0185265306837453,0.008,0.3043768115942029,0.1035665294924554,0.1212121212121212,0.1071428571428571,0.45,1,1,0,0,0,0,0,0,0,1,0,0
9662,0.064516129032258,1,0.25,0.0063387297737754,0.032,0.1152173913043478,0.6755829903978052,0.1212121212121212,0.2142857142857142,0.6369565217391304,1,0,0,0,1,0,1,0,0,0,0,0
1791,0.0483870967741935,1,0.5,0.004263033164154,0.0,0.2284927536231884,0.1433470507544581,0.3333333333333333,0.0714285714285714,0.6695652173913044,1,0,0,0,1,0,0,0,0,1,0,0
6166,0.032258064516129,1,0.5,0.0102237442452597,0.008,0.7101449275362319,0.3820301783264746,0.4696969696969696,0.0357142857142857,0.6173913043478261,0,0,0,0,1,0,0,0,0,0,1,1
12880,0.0080645161290322,1,0.5,0.0065073714340213,0.0,0.1594202898550724,0.3703703703703704,0.1666666666666666,0.0357142857142857,0.3173913043478261,1,0,0,0,1,0,0,0,1,0,0,0
2049,0.0564516129032258,1,0.25,0.0054354611285839,0.048,0.0771014492753623,0.4945130315500686,0.106060606060606,0.0714285714285714,0.5739130434782609,1,0,0,0,1,1,0,0,0,0,0,0
11033,0.0967741935483871,0,0.5,0.0050215730638255,0.096,0.1304347826086956,0.4396433470507545,0.1666666666666666,0.2857142857142857,0.4978260869565217,1,0,0,0,1,0,0,0,0,0,1,0
3014,0.0161290322580645,1,0.5,0.0088123261621468,0.0,0.644927536231884,0.4074074074074074,0.4848484848484848,0.0714285714285714,0.2847826086956522,0,0,0,0,1,0,0,0,1,0,0,1
1710,0.0564516129032258,1,0.75,0.0117100987297515,0.048,0.5072463768115942,0.8120713305898493,0.303030303030303,0.2142857142857142,0.4260869565217391,0,0,0,1,0,0,0,0,1,0,0,1
4019,0.064516129032258,1,0.25,0.0113419510658347,0.048,0.2425507246376811,0.752400548696845,0.1515151515151515,0.1785714285714285,0.6021739130434782,1,0,0,0,1,0,1,0,0,0,0,0
884,0.032258064516129,1,0.5,0.0013462136819131,0.0,0.0144927536231884,0.3141289437585733,0.0909090909090909,0.0714285714285714,0.3739130434782609,0,0,0,0,1,1,0,0,0,0,0,1
2994,0.0967741935483871,0,0.75,0.0051227858656878,0.08,0.5652173913043478,0.3834019204389575,0.6818181818181818,0.2142857142857142,0.5195652173913043,0,0,0,0,1,1,0,0,0,0,0,1
24989,0.0403225806451612,1,0.25,0.0098460036097378,0.016,0.1159420289855072,0.3587105624142661,0.0909090909090909,0.0,0.4695652173913043,1,1,0,0,0,0,1,0,0,0,0,0
2680,0.0967741935483871,0,0.0,0.0030165029697893,0.096,0.3333333333333333,0.3834019204389575,0.6060606060606061,0.2142857142857142,0.6739130434782609,0,0,0,0,1,0,0,0,1,0,0,1
24787,0.1048387096774193,1,0.25,0.0100471779562966,0.088,0.1478260869565217,0.3820301783264746,0.106060606060606,0.25,0.5260869565217391,1,0,0,1,0,0,0,0,0,0,1,0
6825,0.0241935483870967,1,0.25,0.0104805300214131,0.0,0.1304347826086956,0.1419753086419753,0.0909090909090909,0.0,0.5956521739130435,0,0,0,0,1,0,0,0,0,1,0,1
5871,0.0725806451612903,1,0.5,0.0145429449533044,0.048,0.5942028985507246,0.4801097393689986,0.2878787878787878,0.2857142857142857,0.5021739130434782,0,0,0,0,1,0,1,0,0,0,0,1
13438,0.032258064516129,1,0.5,0.0106942169396307,0.04,0.3333333333333333,0.4224965706447188,0.2121212121212121,0.0357142857142857,0.2847826086956522,1,0,0,0,1,0,0,0,0,0,1,0
678,0.0161290322580645,1,0.25,0.0095001005176589,0.008,0.2463768115942029,0.3834019204389575,0.1818181818181818,0.0714285714285714,0.6260869565217392,1,0,0,1,0,0,1,0,0,0,0,0
6335,0.1290322580645161,0,0.5,0.0038441400707321,0.112,0.1304347826086956,0.7565157750342935,0.2121212121212121,0.3928571428571428,0.3826086956521739,0,0,0,0,1,0,0,0,1,0,0,1
11906,0.032258064516129,0,0.5,0.0054777258150758,0.008,0.2753623188405797,0.3834019204389575,0.3181818181818182,0.0357142857142857,0.5826086956521739,1,0,0,0,1,1,0,0,0,0,0,0
960,0.0241935483870967,1,0.0,0.0084153995834147,0.0,0.073159420289855,0.2181069958847736,0.0606060606060606,0.0357142857142857,0.508695652173913,1,1,0,0,0,0,1,0,0,0,0,0
414,0.1532258064516129,1,0.0,0.006740383324023,0.128,0.1594202898550724,0.107681755829904,0.1666666666666666,0.3214285714285714,0.4847826086956521,1,0,0,0,1,0,0,0,0,1,0,0
5236,0.032258064516129,1,0.5,0.0032089185161869,0.032,0.0782608695652174,0.527434842249657,0.1515151515151515,0.0714285714285714,0.5282608695652173,0,0,0,0,1,1,0,0,0,0,0,1
15102,0.032258064516129,1,0.5,0.0135640447638641,0.016,0.3101449275362319,0.3834019204389575,0.1666666666666666,0.0714285714285714,0.4543478260869565,1,0,0,0,1,0,1,0,0,0,0,0
4937,0.0241935483870967,0,0.25,0.0015190261993786,0.0,0.1188405797101449,0.3820301783264746,0.3636363636363636,0.0,0.6478260869565218,0,0,0,1,0,0,0,0,0,0,1,1
26180,0.1048387096774193,1,0.0,0.0086834466740611,0.088,0.1710144927536231,0.1433470507544581,0.1363636363636363,0.2142857142857142,0.4934782608695652,1,0,0,0,1,0,0,0,1,0,0,0
20421,0.1048387096774193,0,0.25,0.0092118942837845,0.088,0.1594202898550724,0.340877914951989,0.1212121212121212,0.1785714285714285,0.6130434782608696,1,0,0,0,1,0,1,0,0,0,0,0
4275,0.0806451612903225,1,0.0,0.0150391379338629,0.048,0.855072463768116,0.6995884773662551,0.3939393939393939,0.1071428571428571,0.4826086956521739,0,1,0,0,0,0,0,0,1,0,0,1
3462,0.032258064516129,1,0.25,0.0023860083867596,0.0,0.2043478260869565,0.6426611796982167,0.4545454545454545,0.0357142857142857,0.3717391304347826,0,0,0,0,1,1,0,0,0,0,0,1
2551,0.0080645161290322,0,0.0,0.0040412825886453,0.024,0.2753623188405797,0.4506172839506173,0.4090909090909091,0.0714285714285714,0.4695652173913043,0,0,0,0,1,0,0,0,0,0,1,1
5445,0.032258064516129,1,0.25,0.0061068301123656,0.024,0.2907246376811594,0.2126200274348422,0.303030303030303,0.0357142857142857,0.5152173913043478,0,0,0,0,1,1,0,0,0,0,0,1
15680,0.0483870967741935,1,0.5,0.0129110275518486,0.048,0.1434782608695652,0.1700960219478738,0.0757575757575757,0.0714285714285714,0.4065217391304347,1,0,0,0,1,0,1,0,0,0,0,0
4031,0.032258064516129,0,0.5,0.0020527568949135,0.008,0.2753623188405797,0.1282578875171467,0.6666666666666666,0.0714285714285714,0.5891304347826087,0,0,0,0,1,0,0,1,0,0,0,1
29039,0.0080645161290322,1,0.5,0.0052178814102947,0.016,0.1884057971014492,0.3820301783264746,0.2272727272727272,0.0357142857142857,0.5869565217391305,1,0,0,0,1,1,0,0,0,0,0,0
4530,0.0241935483870967,0,0.25,0.0087072205602128,0.008,0.1594202898550724,0.3820301783264746,0.1212121212121212,0.0714285714285714,0.5,0,0,0,0,1,0,0,0,1,0,0,1
7753,0.0887096774193548,0,0.5,0.009938179554291,0.072,0.1884057971014492,0.176954732510288,0.1363636363636363,0.2142857142857142,0.6108695652173913,1,1,0,0,0,0,0,0,0,1,0,0
346,0.0564516129032258,1,0.0,0.0051334910658848,0.032,0.217391304347826,0.1700960219478738,0.2727272727272727,0.25,0.25,0,0,0,0,1,0,0,0,0,1,0,1
5030,0.2177419354838709,0,0.75,0.0133578653886418,0.184,0.2463768115942029,0.5109739368998628,0.1363636363636363,0.3928571428571428,0.6217391304347826,0,0,0,0,1,0,0,1,0,0,0,1
23662,0.1209677419354838,1,0.25,0.0045100869401284,0.08,0.2289855072463768,0.6508916323731139,0.3181818181818182,0.2142857142857142,0.4304347826086956,1,0,0,0,1,0,0,0,0,0,1,0
5913,0.032258064516129,1,0.5,0.0106935217967608,0.0,0.2753623188405797,0.1282578875171467,0.1818181818181818,0.0714285714285714,0.6326086956521739,1,0,0,0,1,0,1,0,0,0,0,0
14324,0.0564516129032258,1,0.5,0.0103709755051116,0.016,0.0434782608695652,0.5747599451303156,0.0303030303030303,0.1071428571428571,0.5978260869565217,1,1,0,0,0,0,1,0,0,0,0,0
3131,0.064516129032258,0,0.0,0.0024039430728039,0.024,0.2028985507246377,0.2976680384087791,0.4545454545454545,0.25,0.4391304347826087,0,0,0,0,1,0,0,0,1,0,0,1
7749,0.0161290322580645,0,0.5,0.0038284298418716,0.0,0.072463768115942,0.3717421124828532,0.1212121212121212,0.0357142857142857,0.6673913043478261,1,0,0,0,1,0,0,0,0,0,1,0
30103,0.1048387096774193,1,0.25,0.0023676566149934,0.072,0.0905797101449275,0.107681755829904,0.2121212121212121,0.25,0.4804347826086956,1,0,0,0,1,0,1,0,0,0,0,0
12360,0.032258064516129,1,0.0,0.0028930455960891,0.024,0.1565217391304348,0.2887517146776406,0.303030303030303,0.0714285714285714,0.3978260869565217,1,0,0,0,1,0,0,0,0,1,0,0
203,0.0725806451612903,1,0.5,0.0087583830754399,0.048,0.5652173913043478,0.5390946502057613,0.4242424242424242,0.1071428571428571,0.6217391304347826,0,0,0,0,1,0,0,0,0,1,0,1
5646,0.0967741935483871,1,0.75,0.004712651572427,0.088,0.2028985507246377,0.0390946502057613,0.2727272727272727,0.1785714285714285,0.6065217391304348,0,1,0,0,0,0,0,1,0,0,0,1
368,0.0161290322580645,0,0.0,0.002005765236906,0.0,0.0289855072463768,0.4622770919067215,0.106060606060606,0.0714285714285714,0.6108695652173913,0,0,0,0,1,0,0,1,0,0,0,1
660,0.064516129032258,1,0.0,0.0181995354777285,0.048,0.4492753623188406,0.5781893004115226,0.1818181818181818,0.2142857142857142,0.4130434782608695,1,1,0,0,0,0,0,0,0,0,1,0
6325,0.0483870967741935,1,0.5,0.0060380109682422,0.024,0.3188405797101449,0.5740740740740741,0.3333333333333333,0.0714285714285714,0.6130434782608696,1,0,0,0,1,0,1,0,0,0,0,0
22320,0.0967741935483871,1,0.5,0.0066730934942134,0.072,0.2463768115942029,0.1433470507544581,0.2424242424242424,0.25,0.691304347826087,1,0,0,0,1,0,0,0,1,0,0,0
28385,0.0080645161290322,1,0.0,0.0023946281583468,0.0,0.072463768115942,0.3395061728395061,0.1818181818181818,0.0357142857142857,0.558695652173913,1,0,0,0,1,0,1,0,0,0,0,0
2131,0.0483870967741935,1,0.75,0.0083905134686711,0.016,0.2753623188405797,0.4986282578875171,0.2272727272727272,0.0,0.5304347826086957,0,0,0,0,1,0,0,1,0,0,0,1
3416,0.0564516129032258,0,0.25,0.0064423060613955,0.048,0.1594202898550724,0.8072702331961592,0.1666666666666666,0.1071428571428571,0.6304347826086957,0,0,0,0,1,0,0,0,0,1,0,1
