ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
29655,37.0,male,Master,211043.0,12,RENT,15000.0,HOMEIMPROVEMENT,9.76,0.07,17.0,708,No,0
19018,30.0,male,High School,87371.0,6,MORTGAGE,9000.0,MEDICAL,14.22,0.1,6.0,592,Yes,0
6960,24.0,female,High School,38134.0,3,RENT,8000.0,EDUCATION,7.25,0.21,5.0,522,No,1
18132,22.0,male,High School,165648.0,0,MORTGAGE,25000.0,MEDICAL,9.99,0.15,4.0,619,Yes,0
21514,24.0,male,Master,60730.0,0,OWN,21000.0,VENTURE,10.62,0.35,4.0,694,No,0
14804,26.0,male,Bachelor,69267.0,4,RENT,11500.0,HOMEIMPROVEMENT,7.51,0.17,3.0,717,Yes,0
2579,27.0,female,Master,76521.0,6,MORTGAGE,8000.0,MEDICAL,11.46,0.1,8.0,696,No,1
27921,24.0,male,Associate,109016.0,3,OWN,12000.0,MEDICAL,13.35,0.11,3.0,676,Yes,0
18840,23.0,female,High School,49900.0,1,OWN,21000.0,MEDICAL,6.17,0.42,3.0,635,Yes,0
25251,32.0,female,Master,108974.0,9,MORTGAGE,3000.0,MEDICAL,9.25,0.03,9.0,600,Yes,0
21665,23.0,male,Bachelor,51471.0,0,RENT,8500.0,EDUCATION,11.96,0.17,4.0,486,Yes,0
24747,23.0,male,Bachelor,44368.0,3,RENT,6000.0,EDUCATION,9.88,0.14,2.0,602,Yes,0
10173,24.0,female,High School,49099.0,4,MORTGAGE,2500.0,HOMEIMPROVEMENT,9.99,0.05,2.0,622,No,0
6401,26.0,male,Master,67105.0,4,MORTGAGE,2500.0,MEDICAL,7.66,0.04,3.0,691,No,1
3039,39.0,female,Bachelor,30892.0,17,RENT,1500.0,DEBTCONSOLIDATION,14.22,0.05,13.0,666,No,1
3673,24.0,female,Associate,72976.0,4,RENT,20000.0,EDUCATION,11.04,0.27,2.0,650,No,1
15531,29.0,male,Master,81488.0,6,RENT,15000.0,EDUCATION,13.57,0.18,9.0,666,Yes,0
4435,28.0,male,High School,53456.0,1,RENT,16000.0,PERSONAL,13.48,0.3,5.0,603,No,1
6382,27.0,female,Master,126219.0,3,MORTGAGE,23000.0,MEDICAL,18.43,0.18,9.0,578,No,1
23204,47.0,female,Master,63234.0,24,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.29,0.19,13.0,513,Yes,0
6256,26.0,female,High School,103969.0,5,MORTGAGE,23794.0,DEBTCONSOLIDATION,14.92,0.23,4.0,612,No,1
25922,31.0,male,Doctorate,120922.0,9,MORTGAGE,12000.0,VENTURE,5.42,0.1,7.0,646,Yes,0
24115,27.0,female,Bachelor,70254.0,1,MORTGAGE,3209.0,MEDICAL,9.51,0.05,7.0,539,Yes,0
10464,26.0,male,High School,55086.0,3,RENT,11000.0,DEBTCONSOLIDATION,11.23,0.2,6.0,711,No,0
5757,37.0,male,High School,81784.0,13,RENT,23928.0,VENTURE,14.36,0.29,10.0,606,No,1
23140,24.0,male,Master,135910.0,2,MORTGAGE,3500.0,PERSONAL,5.42,0.03,4.0,687,No,0
13057,24.0,female,High School,61257.0,3,RENT,12000.0,HOMEIMPROVEMENT,7.51,0.2,4.0,647,Yes,0
30360,27.0,male,Associate,58470.0,5,RENT,9000.0,MEDICAL,10.99,0.15,10.0,615,Yes,0
28889,32.0,male,Master,330847.0,7,MORTGAGE,29274.0,VENTURE,11.42,0.09,9.0,689,No,0
21399,24.0,female,High School,67228.0,6,MORTGAGE,7500.0,EDUCATION,14.84,0.11,2.0,578,Yes,0
26620,22.0,female,Master,152923.0,0,RENT,19200.0,DEBTCONSOLIDATION,13.79,0.13,3.0,645,Yes,0
266,24.0,female,Master,66107.0,0,RENT,5200.0,PERSONAL,10.37,0.08,3.0,695,No,1
30138,35.0,female,Master,159385.0,13,MORTGAGE,22000.0,PERSONAL,6.54,0.14,5.0,677,Yes,0
2184,29.0,female,High School,44335.0,7,RENT,8000.0,PERSONAL,6.76,0.18,8.0,656,No,1
11983,22.0,female,Master,61886.0,0,MORTGAGE,22000.0,DEBTCONSOLIDATION,11.01,0.36,3.0,723,Yes,0
5855,30.0,male,Bachelor,78971.0,11,RENT,25000.0,DEBTCONSOLIDATION,10.38,0.32,8.0,590,No,1
18816,31.0,female,High School,80286.0,9,RENT,2550.0,EDUCATION,11.36,0.03,9.0,625,Yes,0
21524,53.0,male,High School,32910.0,30,RENT,2500.0,DEBTCONSOLIDATION,11.01,0.08,28.0,639,Yes,0
20208,26.0,male,High School,115088.0,6,MORTGAGE,18000.0,VENTURE,11.67,0.16,4.0,670,Yes,0
25466,23.0,male,Associate,31980.0,0,RENT,3500.0,DEBTCONSOLIDATION,6.91,0.11,3.0,644,No,0
18943,27.0,male,Associate,136050.0,2,MORTGAGE,23758.0,PERSONAL,10.48,0.17,5.0,589,Yes,0
6849,30.0,male,Associate,48621.0,7,RENT,16666.0,MEDICAL,12.89,0.34,7.0,637,No,1
4830,31.0,male,High School,37200.0,9,RENT,10000.0,HOMEIMPROVEMENT,8.94,0.27,10.0,689,No,1
13744,36.0,male,Master,105425.0,8,MORTGAGE,24467.0,MEDICAL,11.61,0.23,10.0,672,Yes,0
3431,29.0,male,Associate,98367.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.12,9.0,668,No,1
19507,34.0,female,Bachelor,132495.0,5,MORTGAGE,6000.0,EDUCATION,9.02,0.05,6.0,581,Yes,0
22003,34.0,male,Associate,52469.0,12,OWN,7675.0,EDUCATION,13.87,0.15,8.0,689,No,0
378,24.0,female,Associate,35610.0,0,RENT,11000.0,EDUCATION,15.05,0.31,4.0,655,No,1
11489,32.0,male,Associate,31254.0,13,RENT,4900.0,MEDICAL,6.17,0.16,6.0,674,Yes,0
2868,24.0,male,Bachelor,29585.0,1,RENT,11500.0,EDUCATION,7.51,0.39,3.0,599,No,1
3537,23.0,male,Bachelor,100591.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.61,0.05,2.0,585,No,1
12874,26.0,male,High School,252699.0,7,RENT,15000.0,PERSONAL,12.99,0.06,4.0,625,Yes,0
7801,29.0,female,Bachelor,117261.0,4,MORTGAGE,12000.0,VENTURE,10.37,0.1,7.0,659,No,0
26337,24.0,female,Bachelor,36973.0,1,RENT,3000.0,VENTURE,6.19,0.08,4.0,681,Yes,0
23605,62.0,female,High School,80473.0,40,RENT,6000.0,EDUCATION,11.01,0.07,23.0,661,No,0
14991,29.0,male,Bachelor,30916.0,2,OWN,9100.0,MEDICAL,9.33,0.29,8.0,633,Yes,0
19595,24.0,male,Master,79214.0,1,MORTGAGE,6600.0,DEBTCONSOLIDATION,10.65,0.08,2.0,634,Yes,0
23195,25.0,male,Bachelor,166899.0,2,OWN,21600.0,MEDICAL,11.01,0.13,4.0,597,No,0
4660,24.0,female,Bachelor,89712.0,1,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.57,0.28,3.0,617,No,1
1451,27.0,male,Bachelor,42850.0,6,RENT,11500.0,HOMEIMPROVEMENT,16.0,0.27,5.0,687,No,1
28707,22.0,male,Master,48497.0,1,RENT,5113.0,DEBTCONSOLIDATION,9.39,0.11,4.0,588,Yes,0
1710,27.0,male,Master,92228.0,6,OWN,18000.0,MEDICAL,17.26,0.2,8.0,586,No,1
2503,28.0,male,Associate,49163.0,4,RENT,14000.0,PERSONAL,11.89,0.28,5.0,590,No,1
17170,23.0,male,High School,40822.0,0,RENT,7000.0,EDUCATION,6.62,0.17,2.0,553,Yes,0
30812,25.0,male,Bachelor,73032.0,1,MORTGAGE,10000.0,VENTURE,11.49,0.14,4.0,679,No,0
27859,25.0,male,High School,72989.0,6,RENT,12740.0,DEBTCONSOLIDATION,10.76,0.17,7.0,646,Yes,0
25578,28.0,female,High School,84952.0,7,RENT,15000.0,VENTURE,15.58,0.18,8.0,611,Yes,0
23721,27.0,female,Bachelor,45394.0,3,RENT,9000.0,MEDICAL,8.94,0.2,7.0,687,No,0
12290,24.0,male,Bachelor,51596.0,2,RENT,1000.0,PERSONAL,13.05,0.02,3.0,638,Yes,0
9602,27.0,male,Bachelor,34239.0,5,MORTGAGE,3500.0,EDUCATION,6.99,0.1,9.0,633,No,0
28073,34.0,male,Associate,109083.0,11,MORTGAGE,9942.0,DEBTCONSOLIDATION,8.1,0.09,7.0,680,No,0
20382,30.0,female,High School,50320.0,6,RENT,7200.0,PERSONAL,7.49,0.14,5.0,589,Yes,0
6008,22.0,male,High School,57121.0,0,RENT,18000.0,MEDICAL,15.23,0.32,2.0,672,No,1
16565,23.0,female,Bachelor,94557.0,0,RENT,20000.0,MEDICAL,11.01,0.21,4.0,624,Yes,0
16545,32.0,female,High School,124242.0,8,MORTGAGE,6000.0,MEDICAL,7.49,0.05,8.0,713,Yes,0
2277,23.0,male,Bachelor,55997.0,0,RENT,10000.0,HOMEIMPROVEMENT,13.43,0.18,4.0,667,No,1
13430,38.0,female,Associate,27482.0,13,RENT,4000.0,VENTURE,10.51,0.15,17.0,649,Yes,0
3205,26.0,male,High School,53987.0,0,RENT,4577.0,DEBTCONSOLIDATION,12.05,0.08,4.0,566,No,1
259,24.0,male,Bachelor,84036.0,0,RENT,12000.0,DEBTCONSOLIDATION,10.2,0.14,4.0,613,No,1
24894,25.0,female,High School,55084.0,4,RENT,11000.0,MEDICAL,6.99,0.2,4.0,666,No,0
16396,36.0,male,Associate,170898.0,16,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.49,0.04,16.0,665,No,0
22082,24.0,female,Master,108834.0,5,MORTGAGE,6000.0,VENTURE,5.79,0.06,4.0,681,Yes,0
31243,25.0,male,Associate,114931.0,2,MORTGAGE,6800.0,EDUCATION,9.63,0.06,4.0,495,Yes,0
29300,30.0,male,Associate,28387.0,9,RENT,3250.0,VENTURE,14.11,0.11,7.0,646,No,0
2521,22.0,female,Bachelor,41747.0,0,RENT,1200.0,HOMEIMPROVEMENT,14.61,0.03,4.0,508,No,1
28914,24.0,female,Bachelor,144766.0,1,MORTGAGE,9500.0,HOMEIMPROVEMENT,11.66,0.07,2.0,565,Yes,0
31272,27.0,male,Bachelor,138976.0,5,MORTGAGE,1000.0,MEDICAL,5.99,0.01,8.0,574,Yes,0
9101,24.0,female,High School,40236.0,3,RENT,4000.0,MEDICAL,16.29,0.1,3.0,519,Yes,0
15513,22.0,female,Associate,26463.0,0,RENT,6000.0,DEBTCONSOLIDATION,15.96,0.23,3.0,683,Yes,0
26948,33.0,male,Bachelor,80731.0,8,RENT,10000.0,VENTURE,10.95,0.12,6.0,613,Yes,0
6002,34.0,female,Bachelor,38222.0,12,RENT,8000.0,MEDICAL,14.15,0.21,11.0,678,No,1
5696,21.0,female,Master,55191.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,15.31,0.14,3.0,524,No,1
17555,22.0,male,Bachelor,61028.0,0,MORTGAGE,10000.0,VENTURE,10.36,0.16,3.0,671,No,0
24428,32.0,male,High School,52632.0,7,RENT,12000.0,VENTURE,8.05,0.23,7.0,634,Yes,0
25657,27.0,male,Doctorate,57833.0,3,MORTGAGE,13500.0,HOMEIMPROVEMENT,6.17,0.23,9.0,676,Yes,0
16642,22.0,male,Master,37220.0,0,RENT,6500.0,EDUCATION,13.85,0.17,3.0,615,No,0
18835,27.0,female,High School,75519.0,4,RENT,16000.0,DEBTCONSOLIDATION,7.88,0.21,10.0,565,Yes,0
28944,25.0,male,High School,60644.0,1,MORTGAGE,8000.0,MEDICAL,9.32,0.13,2.0,629,No,0
17536,32.0,male,Master,49177.0,9,RENT,4000.0,MEDICAL,12.23,0.08,8.0,691,Yes,0
29589,31.0,female,Master,29041.0,9,RENT,5000.0,EDUCATION,11.14,0.17,8.0,634,No,0
7085,24.0,male,High School,450743.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.41,0.04,3.0,595,Yes,0
22641,24.0,male,Associate,51377.0,2,RENT,3000.0,MEDICAL,12.73,0.06,4.0,674,Yes,0
15134,28.0,male,Bachelor,91384.0,4,RENT,6000.0,EDUCATION,6.92,0.07,6.0,671,No,0
19150,26.0,female,High School,160147.0,2,MORTGAGE,12000.0,HOMEIMPROVEMENT,12.4,0.07,3.0,666,No,0
7685,36.0,female,Associate,336807.0,12,RENT,5000.0,DEBTCONSOLIDATION,14.26,0.01,16.0,652,Yes,0
660,29.0,female,Bachelor,37104.0,7,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.08,6.0,613,No,1
13377,27.0,male,Doctorate,29697.0,3,RENT,1450.0,MEDICAL,11.01,0.05,9.0,622,Yes,0
29087,22.0,male,Associate,133285.0,0,MORTGAGE,25000.0,MEDICAL,11.49,0.19,3.0,530,Yes,0
1569,29.0,female,Associate,151914.0,9,RENT,9102.0,MEDICAL,16.5,0.06,8.0,645,No,1
7726,27.0,male,Master,168785.0,5,MORTGAGE,2800.0,PERSONAL,11.99,0.02,9.0,607,No,0
5141,26.0,female,Associate,65824.0,6,RENT,5018.0,DEBTCONSOLIDATION,15.48,0.08,4.0,626,No,1
24144,32.0,male,Associate,75461.0,9,MORTGAGE,6000.0,MEDICAL,14.27,0.08,6.0,655,Yes,0
14558,30.0,male,Associate,66870.0,9,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.38,0.18,8.0,578,No,0
3024,21.0,male,Master,44392.0,0,RENT,4500.0,VENTURE,17.27,0.1,2.0,548,No,1
13708,23.0,male,High School,35274.0,0,MORTGAGE,10514.0,DEBTCONSOLIDATION,11.99,0.3,2.0,629,Yes,0
28083,26.0,female,High School,131008.0,1,MORTGAGE,9000.0,PERSONAL,5.79,0.07,2.0,588,No,0
29464,36.0,male,Master,88535.0,13,RENT,4000.0,PERSONAL,11.12,0.05,16.0,656,No,0
15718,25.0,male,Master,93090.0,4,MORTGAGE,12000.0,EDUCATION,7.9,0.13,4.0,687,No,0
1822,23.0,male,Associate,57318.0,0,RENT,25000.0,VENTURE,17.93,0.44,2.0,679,No,1
26735,53.0,male,Doctorate,52724.0,30,RENT,10000.0,VENTURE,9.88,0.19,30.0,693,Yes,0
6848,24.0,female,High School,39471.0,3,RENT,4000.0,HOMEIMPROVEMENT,17.93,0.1,3.0,610,No,1
30251,23.0,male,High School,81110.0,0,MORTGAGE,5600.0,DEBTCONSOLIDATION,7.49,0.07,2.0,638,Yes,0
3519,24.0,female,Master,29860.0,1,RENT,2825.0,MEDICAL,15.45,0.09,4.0,641,No,1
17047,23.0,female,Master,72869.0,0,RENT,9800.0,EDUCATION,13.49,0.13,2.0,707,No,0
16498,35.0,male,Bachelor,66883.0,15,MORTGAGE,1450.0,EDUCATION,10.59,0.02,5.0,623,Yes,0
24495,24.0,male,Bachelor,90735.0,1,RENT,8400.0,EDUCATION,12.69,0.09,4.0,701,Yes,0
24104,39.0,female,Associate,84685.0,15,MORTGAGE,10000.0,MEDICAL,9.52,0.12,14.0,686,No,0
18584,30.0,female,Master,73219.0,8,RENT,5000.0,MEDICAL,11.01,0.07,8.0,704,Yes,0
28525,25.0,female,High School,108911.0,4,MORTGAGE,20000.0,VENTURE,6.54,0.18,3.0,569,Yes,0
14235,22.0,female,Master,58487.0,0,RENT,4100.0,DEBTCONSOLIDATION,11.99,0.07,3.0,686,No,0
10194,23.0,male,Bachelor,70586.0,5,MORTGAGE,8000.0,VENTURE,13.61,0.11,4.0,673,Yes,0
28071,24.0,female,Bachelor,84829.0,3,MORTGAGE,6000.0,PERSONAL,7.1,0.07,2.0,609,Yes,0
22558,29.0,male,Master,81508.0,7,MORTGAGE,14253.0,EDUCATION,10.97,0.17,10.0,696,No,0
1783,24.0,female,High School,37005.0,3,RENT,10000.0,HOMEIMPROVEMENT,14.64,0.27,4.0,534,No,1
24475,25.0,male,High School,53424.0,3,MORTGAGE,2000.0,EDUCATION,6.35,0.04,3.0,663,No,0
18537,29.0,female,Bachelor,58357.0,11,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.98,0.26,10.0,620,Yes,0
16074,35.0,female,Associate,82084.0,11,MORTGAGE,9305.0,DEBTCONSOLIDATION,8.32,0.11,9.0,666,Yes,0
13562,54.0,male,Bachelor,48124.0,29,MORTGAGE,20000.0,PERSONAL,10.71,0.42,19.0,704,No,0
23350,28.0,male,Bachelor,121048.0,6,MORTGAGE,2000.0,MEDICAL,11.76,0.02,5.0,664,Yes,0
12775,52.0,male,Master,63133.0,30,RENT,10000.0,DEBTCONSOLIDATION,11.03,0.16,29.0,721,No,0
17410,30.0,female,High School,73291.0,11,MORTGAGE,1750.0,PERSONAL,9.99,0.02,8.0,622,No,0
10069,23.0,male,Bachelor,174057.0,0,OWN,6800.0,VENTURE,7.49,0.04,2.0,613,No,0
24625,22.0,male,Bachelor,71701.0,0,RENT,11000.0,EDUCATION,10.74,0.15,2.0,669,No,0
27529,24.0,female,High School,65975.0,2,MORTGAGE,4000.0,HOMEIMPROVEMENT,9.99,0.06,4.0,611,Yes,0
27556,28.0,male,Associate,135088.0,9,RENT,7000.0,DEBTCONSOLIDATION,11.66,0.05,7.0,582,No,0
29939,23.0,female,Bachelor,37207.0,4,RENT,4275.0,EDUCATION,11.86,0.11,4.0,651,No,0
18380,23.0,male,Bachelor,114924.0,3,OWN,10900.0,EDUCATION,7.74,0.09,4.0,601,Yes,0
19007,23.0,female,Master,99230.0,1,MORTGAGE,10993.0,EDUCATION,10.96,0.11,3.0,683,No,0
2212,32.0,male,Bachelor,126274.0,8,MORTGAGE,24000.0,DEBTCONSOLIDATION,8.9,0.19,5.0,644,No,1
13002,26.0,male,Associate,95456.0,1,MORTGAGE,17500.0,MEDICAL,11.83,0.18,2.0,612,No,0
12192,24.0,male,Master,104383.0,1,MORTGAGE,10000.0,VENTURE,11.41,0.1,3.0,678,No,0
5745,24.0,female,High School,41706.0,1,RENT,7000.0,EDUCATION,17.04,0.17,2.0,625,No,1
7387,26.0,male,Bachelor,40737.0,5,RENT,4800.0,EDUCATION,12.69,0.12,4.0,616,Yes,0
14330,29.0,male,Bachelor,38322.0,8,OWN,6000.0,EDUCATION,10.93,0.16,7.0,606,No,0
14667,25.0,male,Bachelor,54872.0,6,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.99,0.18,4.0,688,Yes,0
457,26.0,male,Associate,130619.0,2,RENT,25000.0,DEBTCONSOLIDATION,14.32,0.19,5.0,581,No,1
24062,26.0,male,High School,156738.0,3,MORTGAGE,2029.0,MEDICAL,6.88,0.01,5.0,667,No,0
16577,22.0,male,High School,109251.0,0,MORTGAGE,25000.0,EDUCATION,12.73,0.23,4.0,590,Yes,0
13743,27.0,female,Bachelor,30622.0,4,MORTGAGE,8500.0,PERSONAL,11.01,0.28,8.0,631,Yes,0
28487,28.0,male,Bachelor,45631.0,7,MORTGAGE,5500.0,PERSONAL,5.42,0.12,5.0,579,Yes,0
24971,25.0,female,Associate,56347.0,3,MORTGAGE,4000.0,PERSONAL,9.13,0.07,5.0,593,Yes,0
16180,28.0,male,High School,87549.0,4,RENT,12000.0,MEDICAL,14.27,0.14,6.0,541,Yes,0
596,22.0,female,Associate,39542.0,0,RENT,12875.0,PERSONAL,12.53,0.33,4.0,617,No,1
19082,32.0,male,High School,61089.0,4,OWN,10000.0,EDUCATION,6.03,0.16,9.0,674,No,0
15818,28.0,male,Bachelor,83360.0,3,MORTGAGE,15000.0,HOMEIMPROVEMENT,13.85,0.18,10.0,695,No,0
29981,27.0,male,Master,100914.0,3,MORTGAGE,2500.0,VENTURE,13.99,0.02,8.0,656,No,0
21008,26.0,male,High School,37178.0,5,RENT,1200.0,EDUCATION,8.85,0.03,5.0,608,Yes,0
11806,22.0,male,Bachelor,66846.0,1,MORTGAGE,12000.0,EDUCATION,6.54,0.18,4.0,687,No,0
14192,24.0,male,Master,64524.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,6.03,0.12,2.0,652,No,0
26158,48.0,male,Doctorate,223150.0,25,MORTGAGE,10000.0,VENTURE,20.0,0.04,14.0,620,No,0
31298,26.0,female,Bachelor,75549.0,5,MORTGAGE,21650.0,PERSONAL,12.69,0.29,4.0,622,Yes,0
30067,21.0,male,Master,24799.0,0,OWN,2500.0,EDUCATION,9.63,0.1,3.0,676,No,0
3358,24.0,male,Bachelor,77823.0,0,OWN,6100.0,VENTURE,18.64,0.08,4.0,665,No,1
15091,35.0,male,Bachelor,33667.0,14,MORTGAGE,1800.0,PERSONAL,7.74,0.05,7.0,696,Yes,0
25388,26.0,male,High School,55190.0,1,MORTGAGE,10009.0,EDUCATION,9.6,0.18,3.0,547,Yes,0
11688,22.0,female,Master,51578.0,0,RENT,8550.0,MEDICAL,11.99,0.17,2.0,673,Yes,0
2991,22.0,female,High School,51403.0,0,RENT,6600.0,PERSONAL,16.89,0.13,3.0,632,No,1
6103,38.0,male,Associate,46094.0,14,OTHER,12000.0,EDUCATION,13.47,0.26,16.0,618,No,1
13560,23.0,female,Bachelor,58962.0,0,OWN,2500.0,MEDICAL,5.42,0.04,3.0,694,No,0
13817,37.0,male,Associate,87255.0,13,MORTGAGE,1600.0,PERSONAL,13.92,0.02,12.0,694,No,0
11578,22.0,female,Bachelor,56136.0,2,RENT,2200.0,VENTURE,11.99,0.04,2.0,640,No,0
21942,25.0,male,High School,64279.0,0,RENT,2214.0,DEBTCONSOLIDATION,9.13,0.03,6.0,659,No,0
31122,31.0,female,Associate,75177.0,13,MORTGAGE,17000.0,HOMEIMPROVEMENT,11.01,0.23,10.0,594,No,0
14107,22.0,female,Associate,79024.0,0,RENT,10000.0,EDUCATION,9.49,0.13,3.0,646,No,0
4749,32.0,male,Bachelor,47725.0,9,RENT,5000.0,MEDICAL,14.09,0.1,10.0,604,No,1
13748,24.0,female,Associate,61249.0,2,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.16,4.0,651,Yes,0
17421,22.0,male,Bachelor,42880.0,1,MORTGAGE,1500.0,DEBTCONSOLIDATION,13.49,0.03,3.0,661,Yes,0
7003,23.0,male,High School,68765.0,3,MORTGAGE,12000.0,EDUCATION,5.42,0.17,2.0,556,No,0
14616,27.0,female,Associate,168890.0,6,OWN,28000.0,PERSONAL,15.65,0.17,5.0,519,Yes,0
16112,28.0,female,Associate,251688.0,6,MORTGAGE,15000.0,VENTURE,14.84,0.06,8.0,697,No,0
22941,39.0,female,High School,44563.0,16,RENT,5000.0,MEDICAL,11.01,0.11,16.0,656,Yes,0
3001,24.0,male,High School,36947.0,0,RENT,9500.0,VENTURE,13.92,0.26,2.0,680,No,1
12478,30.0,male,Associate,109189.0,5,MORTGAGE,9000.0,VENTURE,15.58,0.08,6.0,667,No,0
10362,26.0,male,Associate,50350.0,5,RENT,6750.0,EDUCATION,5.99,0.13,3.0,511,Yes,0
2149,28.0,female,Associate,89867.0,3,RENT,16342.0,HOMEIMPROVEMENT,14.51,0.18,5.0,633,No,1
20163,29.0,male,Bachelor,75725.0,6,MORTGAGE,5000.0,MEDICAL,11.36,0.07,5.0,655,No,0
22021,22.0,female,Bachelor,46409.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.21,0.22,3.0,559,Yes,0
724,28.0,female,Associate,118980.0,6,RENT,4000.0,EDUCATION,7.51,0.03,7.0,622,No,1
16741,26.0,male,Bachelor,145115.0,2,MORTGAGE,6000.0,EDUCATION,11.01,0.04,2.0,666,Yes,0
26600,32.0,female,Associate,58662.0,11,RENT,12000.0,MEDICAL,6.62,0.2,7.0,689,No,0
20012,22.0,female,Associate,44953.0,0,MORTGAGE,9961.0,DEBTCONSOLIDATION,6.91,0.22,3.0,649,No,0
6334,28.0,female,Master,133815.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,19.79,0.19,5.0,645,No,1
6757,30.0,female,Bachelor,40488.0,7,RENT,14000.0,VENTURE,7.29,0.35,10.0,602,No,1
1398,28.0,male,Master,24002.0,4,RENT,4000.0,DEBTCONSOLIDATION,12.69,0.17,8.0,628,No,1
17932,23.0,male,Bachelor,76580.0,0,RENT,5000.0,EDUCATION,13.23,0.07,4.0,665,No,0
11216,29.0,male,Bachelor,360790.0,7,RENT,4800.0,PERSONAL,10.99,0.01,6.0,650,Yes,0
17605,38.0,male,High School,180767.0,17,OWN,24000.0,VENTURE,11.83,0.13,13.0,620,No,0
15978,24.0,male,High School,92020.0,2,MORTGAGE,15000.0,PERSONAL,10.38,0.16,2.0,608,Yes,0
17027,29.0,male,Bachelor,42980.0,5,RENT,1800.0,DEBTCONSOLIDATION,5.42,0.04,5.0,647,No,0
1345,23.0,female,Master,24136.0,1,OWN,6000.0,HOMEIMPROVEMENT,6.54,0.25,4.0,617,No,1
20803,25.0,male,High School,31196.0,4,OWN,9000.0,VENTURE,11.01,0.29,3.0,668,Yes,0
21449,33.0,female,Bachelor,141249.0,8,MORTGAGE,20000.0,HOMEIMPROVEMENT,6.17,0.14,6.0,694,No,0
13177,24.0,female,Associate,70029.0,0,RENT,2525.0,DEBTCONSOLIDATION,11.01,0.04,4.0,580,Yes,0
20171,26.0,female,Associate,90968.0,6,RENT,7000.0,DEBTCONSOLIDATION,8.9,0.08,4.0,674,No,0
6016,22.0,male,Bachelor,67477.0,0,MORTGAGE,7400.0,MEDICAL,14.84,0.11,2.0,688,No,1
10156,25.0,female,High School,111434.0,3,MORTGAGE,25000.0,EDUCATION,12.7,0.22,4.0,653,Yes,0
4175,21.0,male,Associate,18916.0,0,OWN,6200.0,HOMEIMPROVEMENT,7.9,0.33,2.0,615,No,1
3267,27.0,male,Associate,87380.0,3,RENT,20000.0,HOMEIMPROVEMENT,13.22,0.23,9.0,598,No,1
23764,28.0,male,Associate,58564.0,8,RENT,2000.0,VENTURE,14.96,0.03,5.0,649,No,0
3788,24.0,female,High School,95550.0,5,RENT,35000.0,MEDICAL,11.11,0.37,4.0,585,No,1
22217,24.0,male,Bachelor,180902.0,3,MORTGAGE,24000.0,VENTURE,10.99,0.13,3.0,632,Yes,0
5281,27.0,male,Associate,36800.0,2,RENT,1421.0,MEDICAL,11.58,0.04,7.0,693,No,1
15016,24.0,female,High School,53453.0,0,RENT,10800.0,EDUCATION,5.42,0.2,3.0,652,No,0
24529,21.0,male,High School,25224.0,0,RENT,3000.0,EDUCATION,10.37,0.12,3.0,647,Yes,0
12224,29.0,male,Bachelor,60848.0,6,MORTGAGE,21850.0,HOMEIMPROVEMENT,12.42,0.36,10.0,625,Yes,0
15020,23.0,male,Bachelor,70213.0,3,MORTGAGE,10000.0,EDUCATION,14.98,0.14,4.0,679,Yes,0
20367,24.0,male,Master,57595.0,1,MORTGAGE,8500.0,DEBTCONSOLIDATION,11.01,0.15,3.0,525,No,0
27721,23.0,male,Associate,43164.0,1,MORTGAGE,15000.0,EDUCATION,18.43,0.35,2.0,577,No,0
23069,22.0,male,Bachelor,26702.0,0,RENT,4800.0,MEDICAL,13.49,0.18,3.0,559,Yes,0
28041,30.0,male,Master,26609.0,5,RENT,2400.0,VENTURE,10.25,0.09,9.0,720,No,0
151,21.0,male,Bachelor,60821.0,0,RENT,18000.0,EDUCATION,14.74,0.3,2.0,530,No,1
22375,26.0,female,High School,118562.0,4,MORTGAGE,14000.0,VENTURE,7.88,0.12,3.0,634,Yes,0
22885,28.0,male,Associate,78928.0,7,MORTGAGE,10000.0,PERSONAL,15.41,0.13,6.0,579,No,0
32,21.0,male,Bachelor,51315.0,0,RENT,5000.0,PERSONAL,11.01,0.1,4.0,696,No,1
6335,36.0,female,Bachelor,35650.0,14,RENT,5000.0,MEDICAL,16.45,0.14,13.0,566,No,1
5179,25.0,female,Associate,39745.0,3,RENT,14125.0,MEDICAL,9.74,0.36,6.0,652,No,1
